"Model","FittedValues","Residuals"
"FE_diff",-0.00601793195554613,0.0434363816921823
"FE_diff",-0.00134433285181125,0.0369434696992292
"FE_diff",0.00561497068996615,0.0041765746628779
"FE_diff",-0.00478755501301791,-0.0345240216810471
"FE_diff",-0.00952690622789269,0.0118645074231339
"FE_diff",-0.0157103679307076,-0.0240647054497809
"FE_diff",-0.0262013700024769,-0.0288012318949046
"FE_diff",-0.0239084276046239,0.047970429236282
"FE_diff",0.00172562982802104,0.0190821617040083
"FE_diff",0.0115349984127373,0.00784645969170657
"FE_diff",-0.00558636661135611,-0.00461908507556841
"FE_diff",0.00822825462306593,-0.0355825000462627
"FE_diff",0.00954844608307429,0.00785023934236919
"FE_diff",0.0267478215725454,-0.0214237836478052
"FE_diff",0.00493330971603636,-0.0194538490864467
"FE_diff",0.0137804184757741,-0.0363236819116002
"FE_diff",-0.000272640316644847,0.0115634502661039
"FE_diff",0.00222452927176485,0.00756284739433776
"FE_diff",0.0090175198410919,0.00649633768118474
"FE_diff",0.010218885688103,0.0228399846787416
"FE_diff",-0.0241648483604988,0.00645402829505325
"FE_diff",-0.00684661814616341,-0.0114654607055037
"FE_diff",-0.00553322075026219,0.0320343581055253
"FE_diff",0.0125908582065227,-0.0210383795776222
"FE_diff",0.0281445240669366,-0.0927563691707058
"FE_diff",0.0112575822385987,-0.0166298520923829
"FE_diff",0.000102157291428415,0.189788265130409
"FE_diff",-0.0575179689778225,-0.0366306614457103
"FE_diff",0.00064861511657746,-0.118314903438665
"FE_diff",-0.015833580816642,0.0114279706948767
"FE_diff",0.0195889207104312,0.00735927425639025
"FE_diff",0.0143903765705059,-0.00326429306130399
"FE_diff",-0.00224259722894059,0.00360674800330874
"FE_diff",0.00865128860314531,0.010726793650604
"FE_diff",0.0139806728601877,-0.00519656929653594
"FE_diff",0.0120453581248821,-0.0239950219061635
"FE_diff",-0.00871848587402746,0.00260998857262754
"FE_diff",-0.0107619193229622,0.0424440993070571
"FE_diff",0.00822301030191595,0.00944616638493001
"FE_diff",0.00929376428766263,0.052169046810564
"FE_diff",0.00416290695569756,0.0233020895670586
"FE_diff",0.0145268214646328,-0.0206876150399877
"FE_diff",0.0217714230009105,-0.0603389570225584
"FE_diff",0.00707398015667059,-0.0528895569474475
"FE_diff",-0.00351534292137144,-0.00542907843880163
"FE_diff",-0.0305188767563699,-0.106912999412061
"FE_diff",-0.0411532761291032,0.0191869414507447
"FE_diff",-0.0578956532760169,0.00151169810827023
"FE_diff",-0.0296967268479415,-0.0168074367375718
"FE_diff",-0.0176628006912526,-0.0163734671088339
"FE_diff",-0.00153966240504411,-0.0207313832234021
"FE_diff",-0.00168980240287746,0.0257969858864295
"FE_diff",0.0241162532967282,0.181356168704272
"FE_diff",0.0245618706578979,-0.00883738627891375
"FE_diff",0.0136694150935961,-0.0161617970500258
"FE_diff",0.0162180633159938,-0.00916510344928137
"FE_diff",0.0400546328982712,0.0215656837966161
"FE_diff",0.0140324631861034,-0.0149968464963933
"FE_diff",0.0203413189563975,-0.0336223298919073
"FE_diff",0.00493678049500103,-0.00792884342618165
"FE_diff",0.00521590362611257,-0.00973381775920562
"FE_diff",-0.00463407429605965,-0.038157813770725
"FE_diff",0.0126143859038116,0.00210813779977421
"FE_diff",-0.00839053678070023,0.0113350504909919
"FE_diff",-0.013983912925552,-0.00103990433631548
"FE_diff",0.0058783798796609,0.0295558318949415
"FE_diff",0.00922617401488751,-0.0154784318485694
"FE_diff",0.00746365920668994,0.00290677665685862
"FE_diff",-0.00581231261915587,-0.0126669498094657
"FE_diff",-0.015772456228585,0.0245134654397018
"FE_diff",-0.00838230479964442,0.00334240578975893
"FE_diff",-0.00627613672924458,0.000341624232106902
"FE_diff",0.000793931438694016,0.0409014113658531
"FE_diff",-0.00672165540460658,0.0143126744126403
"FE_diff",-0.0036055632093915,0.00520910447446686
"FE_diff",-0.00692404371441862,-0.000901545218330577
"FE_diff",0.0237618141829923,0.0192275844221119
"FE_diff",-0.00232575832096647,0.00963700949845286
"FE_diff",0.0090039310982884,-0.0222252574280764
"FE_diff",-0.00601717922363542,0.00612755383123913
"FE_diff",0.0139252961016503,0.00191284277935838
"FE_diff",0.0214727595534235,-0.0135849198418424
"FE_diff",0.0077260730702149,0.00523418939057161
"FE_diff",0.0204135087548007,-0.0290746158665744
"FE_diff",-0.0660879771725469,-0.0248227530706548
"FE_diff",-0.0291641304529637,0.0168854537256767
"FE_diff",0.0215810661717937,0.0307440283004494
"FE_diff",0.0147749394855391,-0.000709613454466529
"FE_diff",0.0216296470283793,-0.0212044574596683
"FE_diff",-0.00564200155913006,0.00918431258033915
"FE_diff",-0.0066889304396327,0.00468704926059152
"FE_diff",-0.0131016820361419,0.000103425980883559
"FE_diff",-0.0188259991124729,0.0158354770473019
"FE_diff",0.00891508794247303,-0.00648097154470431
"FE_diff",-0.015350465072065,-0.00147633815098899
"FE_diff",-0.0287105348900316,0.0651524541768091
"FE_diff",0.0134406118457076,-0.0217565547710479
"FE_diff",0.0061735082153193,0.0533529352276675
"FE_diff",0.0191547117352434,-0.0494067134161657
"FE_diff",0.00537195295873164,0.00346706878915077
"FE_diff",-0.00973123364725432,0.0191570125950094
"FE_diff",0.019623254022046,-0.0117897043518868
"FE_diff",-0.00518029282119357,-0.00714934805790497
"FE_diff",-0.0453163703079535,-0.0570098748731756
"FE_diff",-0.00737185031940733,0.0314995462157938
"FE_diff",-0.00242281626586352,0.0657158178673808
"FE_diff",0.0143257327125627,0.0160325216849832
"FE_diff",0.0123916294070347,-0.00825412339634882
"FE_diff",0.00725496124466138,-0.0026732507952796
"FE_diff",0.0108487263918014,-0.0535771378858695
"FE_diff",0.011231828760862,-0.0280594576491468
"FE_diff",-0.0236711781282895,0.0109523848564923
"FE_diff",0.00451869657478622,-0.021209167112943
"FE_diff",-0.00193133748876315,-0.00444440910351828
"FE_diff",-0.0085918777402435,-0.0786252467623988
"FE_diff",-0.00311550972403679,-0.0478079817413257
"FE_diff",-0.00587307775443599,-0.0544412247900974
"FE_diff",-0.0159888089238194,-0.092403946000026
"FE_diff",-0.00714592432645748,0.131417828224722
"FE_diff",-0.00711843299134564,-0.0423624048130224
"FE_diff",0.00463123925763079,-0.000454840411791837
"FE_diff",0.00673089630369117,-0.0750443883991112
"FE_diff",0.00408199275590125,-0.0210170769190507
"FE_diff",0.0105329742112011,0.081658062794164
"FE_diff",0.00977684190498677,-0.0412505694299904
"FE_diff",0.00557125336389559,0.0236170731950279
"FE_diff",0.00382527622860608,-0.0172381181201405
"FE_diff",0.00502350802533392,0.144068718518327
"FE_diff",-0.00107377432886103,0.0625466637453714
"FE_diff",-0.00611648828472307,0.0462689554053171
"FE_diff",0.0100941762423651,0.00506044455061661
"FE_diff",-0.0012104917420297,-0.0322124460882474
"FE_diff",-0.00403377247765908,0.00822049704165661
"FE_diff",-0.0239276315666413,-0.109360959425636
"FE_diff",0.00158622594925626,0.00506428393264658
"FE_diff",0.000176703017262692,0.0246818597304002
"FE_diff",-0.0518455271373474,-0.0315042695027716
"FE_diff",0.0261504131527326,-0.00508837379009448
"FE_diff",-0.00685945142072054,-0.0490170154889595
"FE_diff",-0.0110584859796852,0.000301431237299572
"FE_diff",-0.00280250392315179,-0.0538927074514033
"FE_diff",0.0232311127292486,0.0305707300278682
"FE_diff",0.00283002326008886,0.00699337901438196
"FE_diff",-0.00806974601549336,0.0341682633785744
"FE_diff",0.0070744086463696,0.00488435642283054
"FE_diff",-0.00356509637841304,-0.00595865340459593
"FE_diff",0.00270929385946973,0.0199328781711385
"FE_diff",0.0121810530678656,0.12991941057801
"FE_diff",0.0229229070873755,-0.0294197142991652
"FE_diff",-0.00576088470354152,-0.00934898304305142
"FE_diff",0.00702627216771831,0.0662833458868611
"FE_diff",0.00800091418760628,-0.0292092619743336
"FE_diff",-0.00165483755198821,0.00574122647308777
"FE_diff",0.00778870366527668,-0.0112929175268976
"FE_diff",-0.0102689345731143,-0.00349595603067814
"FE_diff",-0.00759111199112561,0.0086915660867235
"FE_diff",-0.0125830937921367,0.0494311806509422
"FE_diff",-0.00638604586789009,0.00245941157806618
"FE_diff",0.00311027471536297,0.0126930280833164
"FE_diff",-0.00488273630231951,0.000153442305141232
"FE_diff",0.0127147452712348,-0.0323503429554407
"FE_diff",0.00726997721071055,-0.0275883958527039
"FE_diff",0.00274083308168148,-0.00171271870524311
"FE_diff",-0.004748751954439,0.0234013648508061
"FE_diff",-0.00298987925980145,0.073745768028007
"FE_diff",-0.00352993551817066,-0.0510719056252238
"FE_diff",0.00171413377825926,-0.027466884366908
"FE_diff",0.00480387096988428,-0.0207929056839468
"FE_diff",0.0099223598100333,0.00944996414469041
"FE_diff",0.00336816497815666,-0.00372403562809237
"FE_diff",0.00120226333038561,-0.00627088982564648
"FE_diff",-0.0133005765160392,0.0105263717967634
"FE_diff",-0.012417026662202,-0.0377954628193906
"FE_diff",-0.0219987599035468,0.074442670063581
"FE_diff",-0.00627072574887435,0.047979375490298
"FE_diff",-0.00388862871454632,0.124359585923178
"FE_diff",-0.00119062147645424,0.0515212755312567
"FE_diff",0.00748222243492917,-0.0483381323356221
"FE_diff",0.00898176138518954,0.0686009420257571
"FE_diff",0.0135040977016237,-0.120281846630503
"FE_diff",0.0100152323237657,0.0405271625661671
"FE_diff",0.00760517214876929,0.0590505547142952
"FE_diff",0.0128131702898834,0.0322941155066099
"FE_diff",0.00634313304311358,-0.00761227594238004
"FE_diff",0.00624208050850803,-0.081517367794478
"FE_diff",-0.00129455888504842,-0.192948855569173
"FE_diff",-0.00643783546714009,-0.0545664748739965
"FE_diff",0.000844507243719109,0.000261597256629643
"FE_diff",-0.00617141735874597,0.0709512013159378
"FE_diff",-0.000861226346903929,-0.0374544362249307
"FE_diff",-0.0112473533203269,-0.0146170998871371
"FE_diff",-0.0223864042827215,0.0166393460499385
"FE_diff",-0.00883902953277195,-0.0186612941876834
"FE_diff",-0.00561779275831854,0.00152995686525376
"FE_diff",-0.00462424610127832,-0.0557250176734806
"FE_diff",0.0070449337882366,-0.021380318704425
"FE_diff",0.0161736153077334,-0.00352443269551587
"FE_diff",0.00562721856407043,-0.00903532813341131
"FE_diff",0.0259480111355955,0.0554498296147346
"FE_diff",-0.00213488464355512,0.0481581828342986
"FE_diff",0.00281501887197015,0.0219523027961054
"FE_diff",0.00946667660476697,-0.0154988338396641
"FE_diff",0.00127797255096311,-0.000316944705919468
"FE_diff",0.010943438888662,-0.0274482328336205
"FE_diff",0.0114682391078498,-0.00509987986826124
"FE_diff",-0.0130825781603852,-0.000972452841041392
"FE_diff",-0.0078856435344837,-0.00514659769275557
"FE_diff",-0.0117469529963884,0.0243930268209896
"FE_diff",-0.00320023948961816,0.00930378808159473
"FE_diff",0.0133149903952665,-0.0217375391379253
"FE_diff",0.0122168491717023,-0.0119815564385805
"FE_diff",-0.00285953243905527,-0.0124129508141955
"FE_diff",-0.00129242209446904,-0.0118261165003903
"FE_diff",-0.00565002275095685,0.0169968181157032
"FE_diff",-0.00712921399649453,0.0290224808786134
"FE_diff",-0.00438414123359495,-0.019357237692183
"FE_diff",-0.00743757262654389,-0.0348335524258918
"FE_diff",0.0169687739473063,0.0362140978929284
"FE_diff",0.0117105471271377,0.00866218409141153
"FE_diff",-0.0129307671942715,-0.0239953095226489
"FE_diff",-0.0239314037333663,0.0212874663260755
"FE_diff",-0.00746587239683087,0.00516998545868108
"FE_diff",0.00524011836283507,-0.00615297512529065
"FE_diff",0.00381185824448156,0.00867096772731396
"FE_diff",-0.00150568810974269,0.0157758127238213
"FE_diff",-0.00186993334628269,9.02623844859371e-06
"FE_diff",0.00955980744699266,-0.00680074500538635
"FE_diff",0.00363362522588648,0.00728914320949536
"FE_diff",0.00424390744851291,0.0263146457581108
"FE_diff",-0.0540787783313772,0.0430740975572849
"FE_diff",-0.030399064867255,0.0259140859083889
"FE_diff",0.0162520116429343,0.0366118222383899
"FE_diff",-0.0238879355880077,-0.0741415167262603
"FE_diff",-0.00216081690450735,0.0680898569095082
"FE_diff",0.016598160684768,0.0106624540438392
"FE_diff",0.0262890126461531,0.0438565565513946
"FE_diff",0.0176578436656276,-0.0150112119250087
"FE_diff",-0.0162890337151577,-0.0294656346089086
"FE_diff",0.00187120615415599,-0.0632810470184902
"FE_diff",0.0153145784199655,-0.00654388233607303
"FE_diff",0.010098760907029,-0.0219889704591959
"FE_diff",0.00357366781920154,-0.0231694123326712
"FE_diff",-0.00188624094897921,0.00109242156115723
"FE_diff",0.00735698234803519,-0.00906538262877267
"FE_diff",-0.00265812408762495,0.0302761048104759
"FE_diff",0.00302195714980258,-0.0218277034722116
"FE_diff",0.00908190555672359,-0.0213972838309579
"FE_diff",-0.000872893777499634,0.036593765399315
"FE_diff",-0.0161549200606999,0.0161057466323955
"FE_diff",-0.0174776155662319,-0.000189669302044219
"FE_diff",0.00704548668499071,-0.0293675603562768
"FE_diff",0.0158566733840605,0.0161855798070597
"FE_diff",0.000762307366309001,0.0211634105344825
"FE_diff",0.000458172561472917,0.0170258634150227
"FE_diff",0.00582632651444601,0.0385672003607921
"FE_diff",0.00473072968430921,-0.0019843216468014
"FE_diff",0.00844180928475939,0.0516970524877634
"FE_diff",0.0103268474604456,-0.0291942558818917
"FE_diff",0.00132123980012556,-0.00947950173894296
"FE_diff",-0.00368991011421528,-0.0182607461158614
"FE_diff",-0.00158514521126875,0.0241742929747883
"FE_diff",0.00615356570432068,-0.0306827098459524
"FE_diff",-0.00509731183567569,-0.0625648646342725
"FE_diff",-0.00654318909134598,-0.0352308399985144
"FE_diff",-0.00361346241168762,-0.00766369099123275
"FE_diff",-0.00588871037661463,0.00310524890017119
"FE_diff",0.000964189499052834,-0.00503068525708466
"FE_diff",0.028813297338464,-0.0209366194048159
"FE_diff",0.0031551879893619,0.00162654733041469
"FE_diff",0.0020085330443089,0.0145842754320567
"FE_diff",-0.0167598541178591,0.00728027495303328
"FE_diff",-0.00994469174004305,-0.021016443654314
"FE_diff",-0.00408221417019977,-0.013766338074751
"FE_diff",0.0230781372618456,0.030866754788645
"FE_diff",0.0154219054594315,-0.0355017796185716
"FE_diff",-0.00137034179487807,-0.00739161873154497
"FE_diff",-0.01604324904979,0.0302729073024966
"FE_diff",-0.00964944897221526,-0.00936161932195011
"FE_diff",0.000658940195733874,0.00820407423444124
"FE_diff",-0.000852660760028403,0.0037371212256012
"FE_diff",-0.00813857431297478,-0.0296884868013049
"FE_diff",-0.0157045308329008,0.0220020964140053
"FE_diff",-0.0113506146971713,0.00795538421916348
"FE_diff",0.0135650422650337,0.0300866403400989
"FE_diff",0.00623094739482822,-0.0139224853756192
"FE_diff",0.0289656304674482,-0.0170911558495444
"FE_diff",0.0180523507422477,0.000113888334737477
"FE_diff",0.0167010964837348,-0.0259099022741202
"FE_diff",0.0139818281984227,-0.00482822280841979
"FE_diff",0.0178527904974517,-0.015074410194143
"FE_diff",0.00524584530669665,0.0434122509359848
"FE_diff",-0.00202676306851757,0.00650860879230312
"FE_diff",-0.00634623241501888,-0.030702825789654
"FE_diff",-0.0099365353538348,0.0335280298014334
"FE_diff",-0.0043286428725026,-0.0334517576125853
"FE_diff",-0.0168162770446412,-0.0185813395604155
"FE_diff",-0.0284930865870942,0.00837328125916562
"FE_diff",-0.0175180819583996,0.0157546656300122
"FE_diff",-0.00434269145238984,-0.00816624279540028
"FE_diff",0.0037779486094084,0.0265410384525478
"FE_diff",-0.000492266554397616,0.0182932496173398
"FE_diff",-0.0119829999617207,0.0115639724958492
"FE_diff",-0.000631124353329272,-0.00452799179310129
"FE_diff",-0.00166278868356372,-0.0057551366419896
"FE_diff",-0.00638831286804433,-0.034008991189835
"FE_diff",-0.0194900204220014,0.0132295750354018
"FE_diff",-0.0127491049956485,0.0215575263491777
"FE_diff",-0.00633272219836164,0.0310572453953807
"FE_diff",-0.0103419312097922,-0.0425875473837824
"FE_diff",-0.00604445322984445,0.0156231839240424
"FE_diff",0.000876834069217514,0.00984517961618389
"FE_diff",-0.0103575310446415,-0.0130880681750167
"FE_diff",0.00757868012328188,-0.011350707939668
"FE_diff",0.0225464057870573,0.000360031234571187
"FE_diff",0.0152862294647752,0.0308735555883838
"FE_diff",0.00389627362291088,-0.00915602334002204
"FE_diff",0.00876015074718403,0.0113609205950433
"FE_diff",0.00671409315953418,-0.00842947151680919
"FE_diff",0.00292161912440178,0.012286902155972
"FE_diff",0.00369951234194325,-0.0062098798504857
"FE_diff",0.0151501192592024,-0.0172034529043581
"FE_diff",-0.00419528431416434,-0.0125541572789495
"FE_diff",-0.0115305574170102,0.00839417968477005
"FE_diff",-0.0125741909009374,-0.0157639508626783
"FE_diff",0.0120604162584127,-0.0324252722761487
"FE_diff",-0.00320392509907396,-0.00929566274413446
"FE_diff",0.00171385852559568,0.000994078589886926
"FE_diff",-0.00984369280406767,-0.0139128820586439
"FE_diff",-0.00510180217501383,0.0273973544627735
"FE_diff",-0.0127279881078889,0.0445987799840533
"FE_diff",-0.00788675805257337,0.0186149989092796
"FE_diff",0.0227414731480998,0.013032704335777
"FE_diff",-0.000680566047931068,-0.00610536824717717
"FE_diff",0.0121168266394749,0.0464756319577473
"FE_diff",0.0137771649893702,-0.00364564657721978
"FE_diff",0.00178997002030337,0.00488912027508829
"FE_diff",0.00555808020926229,-0.00292288602137399
"FE_diff",0.00973558732665938,-0.0369909705002234
"FE_diff",-0.0019564073434396,-0.0101903246916389
"FE_diff",-0.00573931631327326,-0.0159556147300192
"FE_diff",-0.00961573192310282,-0.000308937050048844
"FE_diff",-0.0101629983498766,-0.00848515275529955
"CCE_P_diff",0.00468033874887561,-0.0276325552914764
"CCE_P_diff",0.012784736444063,0.00808307933653646
"CCE_P_diff",0.019826730706819,0.00474674838728072
"CCE_P_diff",0.0212978685539425,0.0179547579625578
"CCE_P_diff",0.0832064102082072,0.00722025967399313
"CCE_P_diff",0.0117999696102602,0.0076459834751399
"CCE_P_diff",0.0398470139788709,-0.00623325876747093
"CCE_P_diff",0.0394574425324946,-0.00376529537809476
"CCE_P_diff",-0.053022828862771,0.00741042973457188
"CCE_P_diff",0.041844476887416,-0.00992595002121634
"CCE_P_diff",0.0431439229227058,0.000286560589893783
"CCE_P_diff",0.0274029036794512,-0.00935037249015162
"CCE_P_diff",-0.010934475058732,-0.00202885256846717
"CCE_P_diff",0.0203078227429054,0.0252360288341936
"CCE_P_diff",0.0217806630184422,-0.00444729728484156
"CCE_P_diff",0.0299962408105491,-0.017150905989949
"CCE_P_diff",0.0337930480171971,0.0155013073988033
"CCE_P_diff",0.0277992375645692,-0.000399199873168884
"CCE_P_diff",0.0273711443493329,-0.0131514677281341
"CCE_P_diff",0.0203989129020161,-0.014968808966217
"CCE_P_diff",0.0183073574365184,0.00910866357958303
"CCE_P_diff",0.0105924232698839,0.0324668404155162
"CCE_P_diff",0.0111968871754735,0.0144008251982255
"CCE_P_diff",0.125604617712102,-0.0140822357696025
"CCE_P_diff",0.00160390548179563,-0.0301127694663954
"CCE_P_diff",0.045826065494475,-0.015585529444475
"CCE_P_diff",0.0364711668348816,0.047077672420019
"CCE_P_diff",-0.0167651240789512,-0.0172151188397487
"CCE_P_diff",0.0677937616136243,0.0118607587362754
"CCE_P_diff",0.020782703129398,-0.0240110487232982
"CCE_P_diff",0.0124414337709735,-0.00415668016837303
"CCE_P_diff",-0.0214018165285574,0.0188576660836579
"CCE_P_diff",-0.00426493058101645,0.00980857726841638
"CCE_P_diff",0.0025728823866054,-0.0212660278054067
"CCE_P_diff",-0.000879613615361208,0.0188425727655612
"CCE_P_diff",0.0413466665223811,0.00362399295251945
"CCE_P_diff",0.0099752814754829,-0.0256734019569837
"CCE_P_diff",0.0181897228588752,0.00102405172072589
"CCE_P_diff",-0.00113258979314329,0.0237231718346437
"CCE_P_diff",0.015075009904554,0.0212753686257452
"CCE_P_diff",0.0340745070104937,-0.00474344874419258
"CCE_P_diff",0.0616306079473321,-0.0176667939616322
"CCE_P_diff",0.107744484445633,-0.00368284334193276
"CCE_P_diff",0.0501019011556281,0.00700646168027141
"CCE_P_diff",0.0815652231006578,-0.00512502570605773
"CCE_P_diff",0.0978536143212345,-0.0292637793797343
"CCE_P_diff",-0.0440834528636614,0.00819802022126088
"CCE_P_diff",0.0245970753062538,0.0126937091731472
"CCE_P_diff",0.0127952405485531,-0.023864637817053
"CCE_P_diff",0.0184839204419388,0.00582619329286043
"CCE_P_diff",0.0102953902893377,-0.0603902337187366
"CCE_P_diff",0.0336178733754623,-0.00227750480256375
"CCE_P_diff",0.032842052452028,0.00270420693467256
"CCE_P_diff",0.0126856917869513,0.0341017030003486
"CCE_P_diff",0.0466499165416261,-0.00575343070992581
"CCE_P_diff",0.0178984623317559,0.0154660359389441
"CCE_P_diff",0.0167678470766659,0.0217728274799343
"CCE_P_diff",0.0445430979511644,0.000598590426735283
"CCE_P_diff",0.0198612078371797,0.0525133040116218
"CCE_P_diff",0.0739422682389513,-0.0113232568801514
"CCE_P_diff",0.0378116402905914,-0.00983144550259108
"CCE_P_diff",0.0701697026950175,0.0118717011235809
"CCE_P_diff",0.0938663631615948,-0.00348128710449342
"CCE_P_diff",0.0775500132610462,-3.72737645460817e-05
"CCE_P_diff",0.0841420982852068,-0.0249972349520082
"CCE_P_diff",-0.0546248250093443,0.00255436293284581
"CCE_P_diff",0.017779422582433,-0.0285101816202333
"CCE_P_diff",0.0276455955200279,0.00483272368707133
"CCE_P_diff",0.0019832167410545,-0.00114346149915433
"CCE_P_diff",-0.0483894990939392,-0.00171506796026105
"CCE_P_diff",0.0146035918976883,-0.0222568153795874
"CCE_P_diff",0.0197158922261558,0.023565632421743
"CCE_P_diff",0.0132772578326973,0.0149865045771028
"CCE_P_diff",0.0537358025136888,0.023652500027712
"CCE_P_diff",0.0222886545103058,-0.0387452751212069
"CCE_P_diff",0.0213208768412812,0.00746598057581986
"CCE_P_diff",-0.0106879602700256,0.0387355397720355
"CCE_P_diff",-0.0129060669556781,-0.0166072534593317
"CCE_P_diff",0.0246718687418834,-0.0792835413595742
"CCE_P_diff",0.0227586793076712,-0.00156069948010019
"CCE_P_diff",0.14072817847397,0.00511937474755044
"CCE_P_diff",0.0128067607171276,0.0217169281841925
"CCE_P_diff",0.0999729362255311,-0.0313104404553314
"CCE_P_diff",0.0624238787331037,0.0110287840800958
"CCE_P_diff",-0.0141285808624408,0.0220964349305413
"CCE_P_diff",0.0294621237167788,-0.00160196940767953
"CCE_P_diff",-0.00829143664328635,0.00533312771918625
"CCE_P_diff",0.003753136242475,0.0229688201786258
"CCE_P_diff",-0.0689062627058377,-0.0401557470185633
"CCE_P_diff",-0.0125964404065561,-0.0554287369430442
"CCE_P_diff",0.0182121943143925,0.0360078440276081
"CCE_P_diff",0.0530476035521088,0.0373624176334906
"CCE_P_diff",0.0189294705328637,0.000804972175436192
"CCE_P_diff",0.013053435126765,-0.00593423456756437
"CCE_P_diff",0.0110409172063745,0.0307083792424264
"CCE_P_diff",0.0134533235664511,0.0323744813559488
"CCE_P_diff",0.00853352125623227,-0.0264052054424311
"CCE_P_diff",0.0272036724226145,0.0176590007487852
"CCE_P_diff",0.0214979144924215,0.00655263920577901
"CCE_P_diff",0.084073071930067,0.00213772497933315
"CCE_P_diff",0.0495295990367753,-0.0270692662614758
"CCE_P_diff",0.0719023695417903,0.0130010338685093
"CCE_P_diff",0.0600844194480514,-0.008926986791151
"CCE_P_diff",-0.0383758125415461,-0.00178198814465457
"CCE_P_diff",0.0293611292504684,-0.0146179451904681
"CCE_P_diff",0.0118443224656319,0.0188975395942679
"CCE_P_diff",0.000569493113024363,-0.00487837589692365
"CCE_P_diff",-0.00758667696235208,-0.00487996968344782
"CCE_P_diff",0.0217235516162285,0.0230821435144714
"CCE_P_diff",0.0312989096185805,-0.00515592403778116
"CCE_P_diff",0.0451485357196526,-0.0219456766286521
"CCE_P_diff",0.0743624068918217,-0.0108665876432224
"CCE_P_diff",0.0304529115174355,0.00355047671096528
"CCE_P_diff",0.0143847473559528,0.00927288574214744
"CCE_P_diff",0.0138716520343182,-0.0144295254707193
"CCE_P_diff",0.0149758033086842,-0.0176410041640827
"CCE_P_diff",0.0182027101772408,0.00089751908905934
"CCE_P_diff",0.0172304147615442,0.034317264652255
"CCE_P_diff",0.0978098859690965,-0.0101202946315956
"CCE_P_diff",0.0386318182588642,0.000940636248434891
"CCE_P_diff",0.0447756433797851,-0.0156030566476849
"CCE_P_diff",0.0413399062001749,0.0192241984070256
"CCE_P_diff",-0.0443684390774651,0.00102159879966431
"CCE_P_diff",0.0381964692735604,0.0271315216658394
"CCE_P_diff",0.0325293107955105,-0.0106980412965108
"CCE_P_diff",0.00501885233134469,-0.0119030661359448
"CCE_P_diff",-0.0105000855837903,-0.00795404343920844
"CCE_P_diff",-0.00483157342490233,0.00717944178620196
"CCE_P_diff",0.00783482659391521,-0.0112448769742148
"CCE_P_diff",0.0150853112876254,0.0187012301552732
"CCE_P_diff",0.0601208383368029,-0.0019480486808029
"CCE_P_diff",0.0136280608341035,-0.00514706040910331
"CCE_P_diff",0.0457066614045865,-0.0027243929538863
"CCE_P_diff",0.0354010087406975,0.015594398350643
"CCE_P_diff",0.0527565515455378,0.00971873432225301
"CCE_P_diff",0.0591460285433436,0.00564469627481603
"CCE_P_diff",0.05195096657425,-0.0070431896251207
"CCE_P_diff",0.187215352428665,0.00252555023863511
"CCE_P_diff",0.0761806706744722,0.0019302314067292
"CCE_P_diff",0.0800833101599438,0.0316407487690552
"CCE_P_diff",0.0626955807259448,-0.0463310387797437
"CCE_P_diff",-0.110330606481618,-0.00552210198328343
"CCE_P_diff",0.060044559155421,-0.00626493330882112
"CCE_P_diff",0.0945096380668378,0.0151452678545632
"CCE_P_diff",0.0369739725743673,0.0167851010223324
"CCE_P_diff",0.0109420947582191,-0.0026730662404191
"CCE_P_diff",0.0183725940055737,0.00131213582652657
"CCE_P_diff",0.0242166875837317,-0.0496367993271325
"CCE_P_diff",0.0124509043592495,0.0162177944400513
"CCE_P_diff",0.0581066230224366,-0.000791076863637496
"CCE_P_diff",0.0257810153579033,0.0179679944951964
"CCE_P_diff",0.0658192484106437,-0.0162204468726437
"CCE_P_diff",0.0144789989984879,-0.00725695854868925
"CCE_P_diff",-0.00371019663925881,-0.000547333505841405
"CCE_P_diff",0.0160261852734367,0.00293447004086385
"CCE_P_diff",0.0195843298374485,0.0263972415906522
"CCE_P_diff",0.0823373494586903,-0.0166146161245901
"CCE_P_diff",0.0350949883529074,-0.0142975187109076
"CCE_P_diff",0.0620866793504171,0.0218309586507828
"CCE_P_diff",0.0505440694648812,-0.0129214728121817
"CCE_P_diff",-0.0843829931679891,-0.00240875546101132
"CCE_P_diff",0.00989007155935749,0.0245482368070431
"CCE_P_diff",0.0190606869000399,-0.000640967059440637
"CCE_P_diff",0.00451291063280025,-0.0137244334201999
"CCE_P_diff",-0.0360300705724787,-0.00773181953732037
"CCE_P_diff",-0.00258878306742609,-0.000223949685874209
"CCE_P_diff",0.0122350077633238,0.00391908041887568
"CCE_P_diff",0.0183945717681544,0.00640162686444601
"CCE_P_diff",0.0305163041853791,0.000890677631521227
"CCE_P_diff",0.0207718131303483,-0.0102948720321492
"CCE_P_diff",0.0183659280715806,-0.000259595105979327
"CCE_P_diff",0.021883198668654,0.00451063907204653
"CCE_P_diff",0.00632642950004288,-0.00102241881764327
"CCE_P_diff",0.00437064909808685,-0.0288515015904876
"CCE_P_diff",0.0192790094712747,0.00101815344392598
"CCE_P_diff",0.0758443437608581,0.00510789910424233
"CCE_P_diff",0.00129748213756882,0.0236845033890306
"CCE_P_diff",0.0397517978326624,0.00591377308153669
"CCE_P_diff",0.0322326757358804,-0.0235142841850797
"CCE_P_diff",-0.0366897109806497,0.0046239577521503
