Index,country,year,delta_Lnrgdpo,delta_Lnlabor_stock,delta_Lncapital_stock,delta_RL,delta_GS,delta_RE,delta_MO
282,Ireland,2002,0.114598490102299,0.0116251278552593,0.0610679228277,-2.5,0.800000000000011,-2.39999999999999,0.533333333333403
283,Ireland,2003,0.0884007421285009,0.0171156475694296,0.0620809997164002,1.5,-0.0500000000000114,-0.300000000000011,0.599999999999895
284,Ireland,2004,0.0577756388001998,0.0343382717540113,0.0649646026030997,-3,1.2,-0.0499999999999972,-0.533333333333303
285,Ireland,2005,0.0977715801928003,0.0566178208051493,0.0733014377599002,3,-0.5,-1.14999999999999,0.133333333333312
286,Ireland,2006,0.0296374416529002,0.0430895626742807,0.0714063051020002,0,-0.200000000000003,4,0.733333333333391
287,Ireland,2007,0.0880125970867987,0.0345293054626499,0.0632989590333004,-0.5,0.450000000000003,0.0999999999999943,1.40000000000001
288,Ireland,2008,-0.0466754932231996,-0.0112070905324515,0.0467134005362997,0,-0.802899999999994,0.349556406666693,-0.200000000000003
289,Ireland,2009,-0.0442189968733988,-0.0857383290703684,0.0284331076343989,0.5,-0.92295,-0.668878496666693,-0.0666666666667055
290,Ireland,2010,0.0152467758374986,-0.079234247212991,0.0148232063355014,1,-0.62415,-2.08067791000001,-1.09999999999999
291,Ireland,2011,0.021684774406701,-0.00362719397926981,0.0127746067094989,1.5,-6.85,-0.199999999999989,-4.9666666666667
292,Ireland,2012,0.0166448833104997,0.000254934683310282,0.019857732737,0,-7.45,-0.766666666666708,-0.1666666666666
293,Ireland,2013,-0.00158963053280026,0.0340757654653192,0.0141935858411006,-2.5,-0.850000000000001,-1.7,-0.100000000000009
294,Ireland,2014,0.0764395596932008,0.0350443234592213,0.0241222075978005,-0.0999999999999943,1,0.600000000000108,0.3333333333333
295,Ireland,2015,0.2686923713109,0.04478257453016,0.0529604459699993,-3.90000000000001,7.3,-0.800000000000097,0.0666666666667055
296,Ireland,2016,0.0754436543401003,0.0356380691306786,0.0863555770567004,3.5,2.35,-1.6666666666666,0
297,Ireland,2017,0.0791035488931993,0.0431560542328899,0.0661231563226004,-1.2,1.4166666666667,1.43333333333329,-0.3333333333334
298,Ireland,2018,0.0679092713249005,0.0439325130579906,0.048362080875,1.10000000000001,12.1333333333333,1.3666666666667,-0.033333333333303
299,Ireland,2019,0.1262627897888,0.0279896250465406,0.113878327000599,-4.5,5.40000000000001,-0.0666666666667055,-0.299999999999997
301,Italy,2001,0.00034625258870058,0.0231098069748992,0.0237431319979002,0.5,3.75,0.400000000000006,0.0666666666667055
302,Italy,2002,-0.0136759318592006,0.0221166717196013,0.0243605361985004,-0.5,3.3,-0.5,0.533333333333303
303,Italy,2003,0.00441308274680097,0.0185182382389986,0.0224103635204003,4.5,-2.15,-0.400000000000006,0.599999999999994
304,Italy,2004,0.00588791831469848,0.0137655807042005,0.0222223877914978,-1.5,2,0.0500000000000114,-0.533333333333303
305,Italy,2005,0.0400166262199004,0.0123069293323006,0.0218064161394018,0.5,-2.2,-1,0.133333333333312
306,Italy,2006,0.0366449422194997,0.0292287171563004,0.0218355064113993,-12.5,2.05,3,-5.93333333333331
307,Italy,2007,0.0463709322295003,0.0217792607850988,0.0212477686905999,1,1.6,-2.10000000000001,3.06666666666661
308,Italy,2008,0.0222019657556007,0.000195686388000382,0.0180388059758982,-0.5,-0.284549999999996,0.0502665566666991,-0.200000000000003
309,Italy,2009,-0.0403490503482011,-0.0277724654119993,0.0119865258397027,1.5,-1.61565,-3.7470942966667,-0.066666666666606
310,Italy,2010,0.0118478732438003,0.00294745884109915,0.011875977320198,0.5,2.9502,-1.90317225999999,3.90000000000001
311,Italy,2011,0.0250287739279997,0.00887716022299934,0.0106434458319988,-5,-1.2,-3.76666666666671,0.033333333333303
312,Italy,2012,-0.0213287112457987,-0.0168974902923988,0.00588079273770248,-2,-4.8,-0.466666666666598,-0.1666666666667
313,Italy,2013,-0.0241081756210004,-0.0274651038923004,0.00315852006700013,0,3.2,2.23333333333331,1.56666666666669
314,Italy,2014,-0.00623812272799995,-0.000149290269000346,0.00244891655570001,-0.25,0.149999999999999,-0.733333333333306,2
315,Italy,2015,0.00375483688499934,0.0167538483770997,0.00310088360840055,4.75,-1.84999999999999,0.533333333333303,0.0666666666667055
316,Italy,2016,0.0478839128379001,0.0248633288237006,0.00441037806279709,-2.5,0.25,-0.233333333333306,0
317,Italy,2017,0.0356563499298996,0.0176249265583994,0.00520328549670168,11.7333333333333,9.0833333333333,0.600000000000009,-3.6666666666667
318,Italy,2018,0.00892925279550028,0.0168928944447,0.00597180555029908,-0.8333333333333,1.1333333333334,-0.266666666666708,-0.033333333333303
319,Italy,2019,0.00328628423340049,0.0102268836727006,0.0062050769939006,-2.3333333333333,1.9666666666666,-0.6666666666667,-0.299999999999997
321,Latvia,2001,0.0705501722266,0.0332749965595411,0.0182538791822005,3.5,8.45,2.34999999999999,-0.3333333333334
322,Latvia,2002,0.0331664679763009,-0.000983383400530613,0.0119868047019001,0,-7.2,0.600000000000009,0
323,Latvia,2003,0.0204339570706988,0.0084060647740003,0.0124843748229999,0,4.95,0.25,-0.466666666666598
324,Latvia,2004,0.0367663447779005,-0.015068280463101,0.0212898243118005,1.5,4.05,0.450000000000003,0.399999999999992
325,Latvia,2005,0.124896790890199,0.0313474840144501,0.0271977421695002,0.5,-4.05,-5.13333333333331,0.066666666666606
326,Latvia,2006,0.0560603959500003,0.0581821259900313,0.0272052046174984,1,-0.900000000000006,1.3666666666666,0.799999999999997
327,Latvia,2007,0.0826368187025004,0.0226664795273592,0.0316205857852001,1,5.34999999999999,-2.26666666666659,1.40000000000001
328,Latvia,2008,0.0548148136281998,0.0580545764350795,0.0215513437118009,5,-1.33539999999999,-0.967649813333409,-0.200000000000003
329,Latvia,2009,-0.1404438546435,-0.17153421164417,0.00474238528440019,0.5,-0.893000000000001,-2.07223903666659,-3.40000000000001
330,Latvia,2010,0.0320715920727004,-0.0647189330720597,-0.00171645749060012,1,-0.321600000000004,-2.49344448333341,0.566666666666706
331,Latvia,2011,0.0932335702591995,0.0342493023249197,0.00547672303570046,-5,-1.05,2.8666666666667,0.033333333333303
332,Latvia,2012,0.0374660149364008,0.0103898160567599,0.0097765012819,-1,-4.95,2.1666666666667,-0.1666666666666
333,Latvia,2013,-0.00617385754090094,0.0228983962055302,0.00634471063289865,-0.5,4.95,1.43333333333329,-0.100000000000009
334,Latvia,2014,0.0285942250255999,-0.00577013429076878,0.00606128593020117,0.799999999999997,0.75,4.10000000000001,2
335,Latvia,2015,0.0339376059256011,-0.00408798940741129,0.00538339616320016,4.7,2.05,-1.10000000000001,0.066666666666606
336,Latvia,2016,0.0194404517005999,-0.000707343723130194,0.00195101527529928,1,-0.200000000000003,-1.5,3.3333333333334
337,Latvia,2017,0.0513249465792001,-0.00710552020896849,0.00497784633489928,14.0333333333334,7.43333333333331,5.1333333333333,-3.6666666666667
338,Latvia,2018,0.0360099656506989,0.0236260168579587,0.00895946938380021,-9.0000000000001,0.399999999999992,0.533333333333403,3.3
339,Latvia,2019,0.0205352076656009,-0.0182695997163691,0.00853846365920141,-7.1333333333333,-2.43333333333329,-2.6666666666667,-0.299999999999997
341,Lithuania,2001,0.0673213983459995,-0.0354337663939894,0.0150678677790985,4,5.09999999999999,6.25,0.599999999999994
342,Lithuania,2002,0.0208579793112005,0.0305704795800903,0.0180438498823001,1.5,-0.299999999999997,1.44999999999999,0
343,Lithuania,2003,0.0965004322812,0.0235284620286702,0.0235300368146003,3.5,3.45,0.200000000000003,5.8666666666667
344,Lithuania,2004,0.0097226739271008,0.0523695665993795,0.0286663710681996,0,1.55,1,6.60000000000001
345,Lithuania,2005,0.121216379194799,0.02438743860864,0.031338773058101,-0.5,-2.75,-8.0833333333333,1.26666666666659
346,Lithuania,2006,0.0609170406239006,0.00281037880612089,0.0392209151571006,-0.5,-0.549999999999997,5.60000000000001,-0.533333333333303
347,Lithuania,2007,0.0808288113495994,0.0390329642844893,0.0489764613607999,1,5.25,-3.3333333333334,-1.93333333333329
348,Lithuania,2008,0.0544649852986012,0.00314715097080054,0.0391826591024991,0,-1.3242,-0.779145123333308,-0.200000000000003
349,Lithuania,2009,-0.148540664143701,-0.115510975223811,0.00800268606040078,0,-0.854849999999999,-2.52130948,-0.0666666666667055
350,Lithuania,2010,0.0717966701341002,-0.0103392134791385,0.00880297357229942,1.5,-2.42095000000001,-0.499545396666704,2.23333333333331
351,Lithuania,2011,0.1075201828262,0.00667804712916009,0.0169636865604002,4,-2,0.1666666666667,1.7
352,Lithuania,2012,0.0570776487406004,0.0235751644999986,0.0143574696989006,0.5,-4.39999999999999,3.76666666666671,-0.1666666666666
353,Lithuania,2013,0.000857164338800232,0.00772227040691043,0.0176310697949997,-1,5.55,-1.0333333333334,-0.100000000000009
354,Lithuania,2014,0.0329523298914989,0.0167731997215803,0.0195079987003997,0.950000000000003,1.2,1.09999999999999,0.3333333333333
355,Lithuania,2015,-0.00347021895169952,0.0290087993036394,0.0210323759009992,3.55,2.69999999999999,1.60000000000011,0.0666666666667055
356,Lithuania,2016,0.0189297843052998,0.0382562920188505,0.0207637068020006,3,1.25,-1.1666666666667,0
357,Lithuania,2017,0.0449153808103002,-0.0258401409225399,0.0234199022723995,6.8666666666667,3.18333333333331,2.7,-7
358,Lithuania,2018,0.0202040841524997,0.0170110929918206,0.0268183627749998,-4.56666666666671,0.799999999999997,-1.63333333333341,3.3
359,Lithuania,2019,0.0343049697340998,0.00455696387849969,0.0280706538913016,-2.93333333333329,0.599999999999994,-1.4666666666666,-0.299999999999997
361,Luxembourg,2001,-0.0614334501433991,0.0509993478992596,0.0325302591815007,0.5,-3.59999999999999,0.149999999999991,13
362,Luxembourg,2002,-0.0268453739288006,0.0311926854125106,0.0275680881588993,-1,-1.3,-1.7,0.533333333333403
363,Luxembourg,2003,-0.0284361184062991,0.0214654626383499,0.0393077984402996,0.5,1.25,-0.25,0.599999999999895
364,Luxembourg,2004,-0.0735138840158012,0.0267711386646301,0.0350685333947993,1.5,-5.5,0.300000000000011,-0.533333333333303
365,Luxembourg,2005,0.231553456645202,0.0157270749692495,0.0488215408177002,-1.5,1.5,-11.05,0.133333333333312
366,Luxembourg,2006,-0.00308538082820142,0.0525972377955402,0.0334405612167004,-1.5,-0.399999999999999,-2.76666666666669,0.733333333333391
367,Luxembourg,2007,0.0720758558253003,0.06898404690868,0.0377547561749001,0.5,3.4,-3.0333333333333,-1.93333333333329
368,Luxembourg,2008,-0.00661467061769905,0.0635517372920997,0.0432551466068993,0.5,0.448,-0.144657953333294,-0.200000000000102
369,Luxembourg,2009,-0.0682453078257002,-0.00565161232767952,0.0246223767342002,-1,5.2546375,-1.00914986333341,-0.066666666666606
370,Luxembourg,2010,0.1347642065431,0.0350141734370197,0.0303223269546002,-0.5,1.8473625,-2.3461921833333,2.23333333333331
371,Luxembourg,2011,0.00765764899970023,0.0413297643899302,0.0391398963059011,-0.5,0.399999999999999,2.73333333333331,0.0333333333334025
372,Luxembourg,2012,0.0508119162019991,0.0307721535991501,0.0369229347019999,1.5,-7.5,-1.4999999999999,-0.1666666666667
373,Luxembourg,2013,-0.021788988263399,0.0268903499654698,0.0340849676654003,0,0.949999999999996,-1.6666666666667,-0.100000000000009
374,Luxembourg,2014,0.172367041285799,0.0397161576900995,0.0372533872132994,-0.450000000000003,-0.849999999999994,0.5,0.3333333333333
375,Luxembourg,2015,0.0956352772589,0.0426988441283802,0.0301555053538003,-2.05,-2.95,-0.1666666666667,0.0666666666667055
376,Luxembourg,2016,0.0708140756141997,0.0411323076530099,0.0310439754551002,1,-0.200000000000003,1.8,0
377,Luxembourg,2017,0.0676929901751002,0.0436260412755605,0.0306644121678001,-5.6333333333333,17.7833333333333,-0.299999999999997,-0.3333333333334
378,Luxembourg,2018,-0.0016241878395995,0.0527168778369598,0.0262562724263997,-0.5,1.0333333333334,1.4666666666667,-0.033333333333303
379,Luxembourg,2019,0.0397716361903999,0.0502179024866702,0.0280818701497996,0.533333333333303,-0.566666666666706,-1.90000000000001,-0.299999999999997
381,Malta,2001,-0.11371412428702,-0.0162299768322294,0.0458473148616996,10,3.5,0.799999999999997,4.2
382,Malta,2002,0.0245194197644789,0.0361926261956995,0.0295816636168009,0,-6.05,2.3,0.599999999999994
383,Malta,2003,0.0505275392319113,-0.00772311967380013,0.0547430076457989,0,2.4,7.85000000000001,-10.1333333333333
384,Malta,2004,-0.0546801333860607,-0.0364083325857001,0.0501921980497002,10,-12.85,2.39999999999999,6.8
385,Malta,2005,0.12213438445559,0.0508254451696102,0.0603154957522012,0,13.95,-7.89999999999999,10.1333333333333
386,Malta,2006,-0.0156902175874993,0.0231310302113306,0.0565163040136003,9,-2.45,-5.23333333333331,-4.4666666666666
387,Malta,2007,0.0509331945830898,0.0235806758022097,0.0561754662373986,-1,-4.4,-1.6666666666667,1.40000000000001
388,Malta,2008,-0.00120559755082006,0.0326794421192203,0.0409298660055004,-1,0.814149999999998,-0.0588027133332929,-0.200000000000003
389,Malta,2009,-0.00371758855941984,0.0059532314277595,0.0272194880179999,-3,7.1685,0.966315266666598,-3.40000000000001
390,Malta,2010,0.0461873641582198,-0.00280794320793021,0.0426363997574999,-5,1.66735,-1.5408458866666,7.23333333333331
391,Malta,2011,0.059020686233799,0.00855001573549075,0.0231860345302,-8,-2.9,0.6666666666666,1.7
392,Malta,2012,0.0273731470582899,0.0172916498790192,0.0228237810536012,2,4.65,0.133333333333397,-0.1666666666667
393,Malta,2013,-0.0241091038088594,0.0268655020269302,0.0215994352821998,2.5,-3.15,-1.2,3.23333333333339
394,Malta,2014,0.0397077791187606,0.0248365990527599,0.0244166909144994,-0.0999999999999943,2.8,-4.06666666666669,-1.3333333333334
395,Malta,2015,0.170053643834279,0.0244131581028801,0.0608819868087007,0.0999999999999943,-1.7,1.23333333333329,0.0666666666667055
396,Malta,2016,0.0179555936278302,0.0576700532554399,0.0493478115057986,-3,1.45,0.0666666666667055,1.6666666666667
397,Malta,2017,0.0312192939815397,0.0148387188021601,0.0366788216106002,-1.1,9.06666666666669,1.5333333333333,-0.3333333333334
398,Malta,2018,0.0988991603912712,0.0407741276787501,0.0336678686311007,-1.1333333333333,4.30000000000001,0.233333333333391,-0.033333333333303
399,Malta,2019,0.0081673561856892,0.0431124463830601,0.0359941688410999,-3.4333333333334,3.03333333333329,0.900000000000006,-0.299999999999997
401,Netherlands,2001,0.0132794200009005,0.0151624208243,0.0249744566086996,0,-0.750000000000004,2.39999999999999,6.73333333333331
402,Netherlands,2002,0.00398326039549879,-0.00173988673300052,0.0204320089000998,-0.5,9.75,-0.549999999999997,0.533333333333403
403,Netherlands,2003,0.00152265025499965,-0.00666958506490012,0.0182861287886009,-0.5,-1.7,-0.899999999999992,0.599999999999895
404,Netherlands,2004,0.0193886817241999,0.00839220794960127,0.017343871900799,1,-1,0.199999999999989,-0.533333333333303
405,Netherlands,2005,0.127538996326301,0.00326757672039868,0.0180611383697009,-0.5,-1.9,-4.5,0.133333333333312
406,Netherlands,2006,0.0258781794069005,0.026104015373301,0.0205850636011,-1,1.7,6.90000000000001,0.733333333333391
407,Netherlands,2007,0.0671121164986985,0.0340076602871999,0.0268672911602987,-0.5,3.3,0.433333333333295,-1.93333333333329
408,Netherlands,2008,0.0403788842011004,0.0195724376160005,0.0224395830127015,0.5,3.0364,0.822318693333401,3.1333333333333
409,Netherlands,2009,-0.0875364646261989,-0.0121717173428006,0.0161736514562989,1.5,-1.33705000000001,-1.30439247333339,-0.0666666666667055
410,Netherlands,2010,0.00566410761629932,-0.00483337512880055,0.0120237360466007,-0.5,1.65065000000001,-4.71792622,-2.76666666666669
411,Netherlands,2011,0.0235688476217,0.0118466437510012,0.0133916849210998,0,-1.5,0.0666666666666913,0.0333333333334025
412,Netherlands,2012,0.0236855592600005,-0.00516973463490089,0.00910600013719964,-0.5,-7.65000000000001,0.866666666666703,-0.1666666666667
413,Netherlands,2013,0.0457890991168988,-0.00455099251390045,0.00768687452390005,0.5,2.35,-0.933333333333394,-0.100000000000009
414,Netherlands,2014,-0.0479176696806984,0.0102624502818998,0.00615870281569997,-0.5,0.25,2.1666666666667,0.3333333333333
415,Netherlands,2015,-0.00818100602570127,0.0121051538242014,0.0182731116432997,-2.5,-0.850000000000001,0.399999999999992,0.0666666666667055
416,Netherlands,2016,-0.00191806949989903,0.0246410278514002,0.0115907163236013,0,5.75,-1,0
417,Netherlands,2017,0.0553200500574,0.0239113097630987,0.0139516090672984,-5.5,14.1833333333333,3.0333333333333,-0.3333333333333
418,Netherlands,2018,0.0148522360612997,0.0261147630156007,0.0154028063283,1.6666666666667,2.2,-2.3333333333333,-0.0333333333334025
419,Netherlands,2019,0.0139256418516993,0.0230095160451,0.0170015442631009,1.26666666666659,2.6666666666667,-1.26666666666669,-0.299999999999997
421,Norway,2001,0.0121897543109988,-0.00914748218037964,0.0223809634359,-0.5,-3,-0.0499999999999972,-6.6666666666667
422,Norway,2002,-0.0369540872739993,-0.0108876999455809,0.0206454554302002,1,-0.100000000000001,-0.5,0.600000000000001
423,Norway,2003,0.0735023789692999,-0.0214398289532198,0.019413831059099,-2.5,-0.350000000000001,2.39999999999999,0
424,Norway,2004,0.0657678053204993,0.0207204655793802,0.0241513572693002,-0.5,-4.9,1.10000000000001,-0.3333333333333
425,Norway,2005,0.216932794626601,0.0187557144337607,0.0296026315883005,1.5,-1.9,-9.88333333333331,0.600000000000001
426,Norway,2006,0.0859063957020005,0.0340671418754592,0.0328794665341992,0.5,3.5,8.63333333333331,0.199999999999996
427,Norway,2007,0.0162238317497998,0.0483987044466296,0.0385780980444004,0,1.25,-2.7,1.6666666666667
428,Norway,2008,0.128461809559699,0.0375685599032014,0.0353597441344,-0.5,4.21165,-2.6226614633333,2.33333333333331
429,Norway,2009,-0.168907687920399,-0.01184555540895,0.0275786247732999,-0.5,2.11395,0.0134338433333028,4.3333333333333
430,Norway,2010,0.0822958490986991,0.00926882013283858,0.0213919165397005,-4,-0.275600000000004,-1.5574390466666,1.6666666666667
431,Norway,2011,0.0949673880587998,0.0202745287924913,0.0246006869628008,3.5,1.4,-0.300000000000097,0.0666666666666913
432,Norway,2012,0.0559111601106004,0.0202236987296001,0.0280649607869989,0,-7.65,0.199999999999989,-0.0333333333334025
433,Norway,2013,-0.0204650046000996,0.00769970713230883,0.0305382301059005,2,1.75,1.46666666666671,1.6666666666667
434,Norway,2014,-0.0628201878728003,0.0160757036617802,0.0286692033202005,-0.950000000000003,0.75,0,1.60000000000001
435,Norway,2015,-0.1709007419408,0.0105369769719399,0.0248946302199986,-1.05,1.55,2.59999999999999,0.0999999999999943
436,Norway,2016,-0.0411624171764995,0.00843536470673989,0.0259827052107013,0,-0.450000000000003,-2.56666666666671,-0.533333333333303
437,Norway,2017,0.0428247585534987,0.0050725322988896,0.0256303941829987,-1.90000000000001,16.6666666666667,-0.0666666666665918,-0.0333333333333883
438,Norway,2018,0.0857588186189009,0.0214371659645209,0.0254665633475,2.56666666666671,-3.0333333333334,1.59999999999999,0.0666666666666913
439,Norway,2019,-0.0135504662744008,0.0208984654762503,0.0276334483330007,-2.1333333333333,-1.1333333333333,-0.133333333333397,-1.56666666666669
441,Poland,2001,0.00415431467880012,-0.0154074029341995,0.0393354681745013,-2,7,2,0.933333333333408
442,Poland,2002,0.0225661528307999,-0.0272782132538989,0.0311167236112002,-0.5,4.55,-0.25,7.06666666666659
443,Poland,2003,0.00861295394479988,-0.00303047217840025,0.030185632978899,0,-1.6,1.55,-9.5333333333333
444,Poland,2004,0.0350261285420004,0.0174075336021993,0.0330188146240999,-10.5,-5.85,2.3,0.0666666666666984
445,Poland,2005,0.0511673824991998,0.0248203912817999,0.0367075636634997,-2,-0.700000000000003,-3.2833333333333,2.93333333333331
446,Poland,2006,0.0362951655869992,0.0393663238148001,0.045172297306701,-0.5,4.8,-5,1.06666666666669
447,Poland,2007,0.0847837331186998,0.0501375366836001,0.0556311855195002,-0.5,2.6,-0.0999999999999943,-5.26666666666669
448,Poland,2008,0.062525805435401,0.040466503987501,0.0564144274232987,1.5,-0.675200000000004,0.266037260000005,6.4666666666667
449,Poland,2009,0.0343227106148003,0.00424982572719834,0.0484391894923011,2.5,-0.450150000000001,-1.1726820333334,-0.0666666666667055
450,Poland,2010,0.0928315612554993,-0.0219754552305993,0.0447066075739997,4.5,5.27535,2.50664477333339,0.566666666666706
451,Poland,2011,0.0681337917198004,0.00872157328489998,0.0484857365424993,4.5,-1.95,-0.366666666666688,1.7
452,Poland,2012,0.0198265259351995,0.00437548536850052,0.0425496686389,1.5,-1.55,0.366666666666688,-0.1666666666667
453,Poland,2013,-0.00318002499979997,0.00370391328499942,0.0380932395763001,1,2.15,0.933333333333309,3.23333333333329
454,Poland,2014,0.0110051143242007,0.026830198046401,0.042928036505101,-0.100000000000001,0.149999999999999,1.23333333333329,2
455,Poland,2015,0.0447658406089992,0.025560092057999,0.0438887173558005,2.6,4.95,0.233333333333405,0.0666666666667055
456,Poland,2016,0.0208416710192001,0.0161681373717997,0.0325833742962995,3,-3.59999999999999,0.966666666666598,1.6666666666667
457,Poland,2017,0.0437412216819002,0.00906519775100101,0.0329341507700995,-4.9,5.3333333333333,0.700000000000003,-0.3333333333334
458,Poland,2018,0.0486799173422998,-0.00113741457080074,0.0368920352191005,-1.6666666666667,2.06666666666671,0.700000000000003,-0.033333333333303
459,Poland,2019,0.0459235537453999,0.0147716527050008,0.0384069829752001,-4.4,1.6333333333334,-1.56666666666661,1.3666666666667
461,Portugal,2001,-0.0042425620505,0.00465062885796996,0.0403699570257992,1,0.600000000000001,0.199999999999989,0.0666666666667055
462,Portugal,2002,0.00270972260259939,-0.00222066098933027,0.0346082830615,-1.5,-1.7,-0.25,0.533333333333303
463,Portugal,2003,-0.00499798678210084,-0.0142264505521794,0.0273399661564007,-0.5,-1.3,-1.05,0.599999999999994
464,Portugal,2004,0.000156644646100546,-0.00353051791929104,0.0258595356417999,0,0.5,0.150000000000006,-0.533333333333303
465,Portugal,2005,0.0970246604445997,-0.00303086479603998,0.0242532696783009,1.5,-2.4,-11.65,0.133333333333312
466,Portugal,2006,0.0466850361912012,0.0105589714236807,0.0220901244258993,-1.5,0,1.8333333333333,0.733333333333391
467,Portugal,2007,0.022554390386599,0.0214976126598696,0.0220959500000006,1,2,0.200000000000003,1.40000000000001
468,Portugal,2008,-0.00217599124179912,0.00879216616180045,0.0203242553751988,0.5,-1.87985,0.835159140000002,-0.200000000000003
469,Portugal,2009,-0.0197310394894004,-0.016130526668011,0.0147479632461014,-0.5,1.5592,-0.573695716666606,3.26666666666659
470,Portugal,2010,0.0413422130891998,-0.00265329878101994,0.0133924954531999,-2,0.520649999999996,-1.36146342333339,0.566666666666706
471,Portugal,2011,-0.0193983878593009,-0.0259887804332593,0.00697398353690026,-1.5,-0.399999999999999,-0.033333333333303,0.033333333333303
472,Portugal,2012,-0.00262403543129963,-0.0442667219184898,0.000362530651299764,1,-6.4,0.3333333333333,-0.1666666666666
473,Portugal,2013,-0.0322757209770987,-0.0163010061730997,-0.00121901458740048,0.5,2.7,-1.6333333333333,-0.100000000000009
474,Portugal,2014,0.000758270312598341,0.0251527254323296,-0.00037039259220073,0.0499999999999972,-1.5,1.86666666666669,0.3333333333333
475,Portugal,2015,0.0250415261471009,0.0242223376792001,0.00154053956840094,0.450000000000003,1.5,4.80000000000001,0.0666666666667055
476,Portugal,2016,0.0233280454406,0.0252874004102797,0.00212345488090016,0.5,-2.3,0.433333333333295,0
477,Portugal,2017,0.0290737746072001,0.0321124004832694,0.0059151134764992,0.566666666666706,-3.65,0.400000000000006,-0.3333333333334
478,Portugal,2018,0.0129541247651996,0.0253046062460012,0.0071758837511009,-1.7,6.2,-1.0333333333333,-0.033333333333303
479,Portugal,2019,0.0249039923946999,0.011313737597499,0.00838242311069948,-0.266666666666708,9.9,-1.8666666666667,-0.299999999999997
481,Romania,2001,0.0770502828060984,-0.00411767942039987,0.0179268363475007,1.5,7.85000000000001,1.65000000000001,-13.5333333333334
482,Romania,2002,0.0337814920027011,-0.0888033469667011,0.0201033779505,-2,-7.00000000000001,2.59999999999999,0.3333333333334
483,Romania,2003,0.0481012604195996,-0.0535783105123002,0.0239398062369993,-0.5,4.1,2.1,1.9333333333333
484,Romania,2004,0.1084507600296,0.0219491204882001,0.0283988542465998,-1,6.59999999999999,3,-7.5333333333333
485,Romania,2005,0.0299601556729012,-0.0189252843057002,0.0336478087076006,1,-2.84999999999999,1.8,4.2666666666666
486,Romania,2006,0.133032552221399,0.00343215442170042,0.0513535471687998,0.5,8.7,8.5333333333333,6
487,Romania,2007,0.1158681269483,0.0150499431158995,0.0919833281785998,0.5,0.25,0.733333333333391,8.5333333333334
488,Romania,2008,0.1525524459155,0.00542099766040138,0.0973493442988005,0.5,-0.232399999999998,0.926824780000004,0.6666666666666
489,Romania,2009,-0.0279555366817004,-0.0180340659978011,0.0365216064033991,5.5,0.295949999999991,1.1037150433333,-0.066666666666606
490,Romania,2010,0.0175265564539,-0.0390727241859992,0.0334651449495009,3,-5.71355,-0.263873156666691,5.56666666666661
491,Romania,2011,-0.00157040909939887,-0.0107059313533995,0.0368593258241994,0,-0.599999999999994,0.3333333333334,1.7
492,Romania,2012,0.0511023409671996,-0.00558742566590098,0.0374768761424011,-0.5,-0.950000000000003,0.0666666666665918,-0.1666666666666
493,Romania,2013,0.000441699316199973,-0.00329293920109919,0.0299782049663992,-0.5,3.8,0.400000000000105,-0.100000000000009
494,Romania,2014,0.0243871254689001,0.00583799975489896,0.0301138903116005,0.850000000000001,-1.95,1.56666666666659,0.3333333333333
495,Romania,2015,0.0540766236947992,-0.00691982263260016,0.0347422573795999,2.65,1.5,0.800000000000011,0.0666666666667055
496,Romania,2016,0.0496612634530997,0.00884532390040071,0.0345508547873994,-2.5,1.95,-1.13333333333331,-1.6666666666667
497,Romania,2017,0.100864405345201,0.0190358600617007,0.0359843100217994,17.1,4.65000000000001,-0.0999999999999943,-0.3333333333333
498,Romania,2018,0.0337010589085001,0.0092121642685985,0.0331918048789017,-2.5333333333333,0.566666666666691,0.933333333333295,-0.0333333333334025
499,Romania,2019,0.0439775885923996,0.00732097258380016,0.0469366891420986,-0.766666666666701,0.900000000000006,-1.5,-1.9666666666666
501,Slovakia,2001,0.0543323012610006,0.0138332275723201,0.0216059940853999,-1,9.4,-1.55,9.66666666666661
502,Slovakia,2002,0.0168566993881996,-0.0105932312934005,0.0196408256189997,-1,-1.9,-1,6.53333333333339
503,Slovakia,2003,0.00703865454990016,-0.00703659016092928,0.0152234152142015,1,-2.5,1.25,-2.3333333333334
504,Slovakia,2004,0.00538455251670023,0.0379929414608284,0.0179517331356998,0,10.55,4.75,6.6666666666667
505,Slovakia,2005,0.132151561218,0.045836444621651,0.0273563194879003,0,6.7,-0.8333333333333,0
506,Slovakia,2006,0.0611489301569002,0.0299746355168296,0.0299475166469989,1.5,8.85,0.0333333333332888,3.2
507,Slovakia,2007,0.078211248235899,0.0364667601497199,0.0350501251080004,1.5,0.599999999999994,-0.133333333333297,-1.93333333333329
508,Slovakia,2008,0.0989201036329011,0.0388661195702706,0.0340036277008,2,0.0659500000000008,0.0439094733333008,-0.200000000000003
509,Slovakia,2009,-0.0557360603451009,-0.0213831056548095,0.0159793039135998,1,-0.946550000000002,1.2793224366667,-3.40000000000001
510,Slovakia,2010,0.0955397865901997,0.00491214413295005,0.0200040895363003,3,3.53060000000001,-3.82323191,0.566666666666606
511,Slovakia,2011,0.0130917233831998,0.017231554775579,0.0268156567051001,-5,-0.299999999999997,1.2,1.7
512,Slovakia,2012,0.00629308298420028,0.00456591825840924,0.0176868758906998,-1,-7.75,-2.3,-0.1666666666666
