Index,country,year,Lnrgdpo,Lnlabor_stock,Lncapital_stock,RL,GS,RE,MO,LnRL,LnGS,LnRE,LnMO,d_Lnrgdpo,d_Lnlabor_stock,d_Lncapital_stock,d_RL,d_GS,d_RE,d_MO
110,Czech Republic,2010,12.6726220736989,10.4153021710638,14.437156164509,58.5,62.85,72.5,79.1666666666667,4.06902675423781,4.14075093503626,4.28358656186063,4.37155533480659,0.014743184060000303,0.004019485101400377,0.008719982198899245,-2.5,1.2828500000000034,1.627887916666694,0.5666666666667055
111,Czech Republic,2011,12.7033639357588,10.4178883338096,14.4454723014228,57.0,62.9,75.6,79.2,4.04305126783455,4.1415461637064,4.32545628318549,4.37197629882038,0.030741862059899816,0.0025861627457999248,0.008316136913800065,-1.5,0.04999999999999716,3.0999999999999943,0.03333333333330302
112,Czech Republic,2012,12.6990550529749,10.4067525734131,14.4512478786193,58.0,59.4,75.7,79.0333333333333,4.06044301054642,4.0842942263686,4.3267781604434,4.36986970440325,-0.004308882783899293,-0.011135760396500771,0.005775577196500237,1.0,-3.5,0.10000000000000853,-0.16666666666669983
113,Czech Republic,2013,12.6865884063291,10.4038661403591,14.4552244520582,57.0,62.75,77.6666666666667,78.9333333333333,4.04305126783455,4.13915857801189,4.35242616489759,4.36860361434174,-0.012466646645799884,-0.002886433053999937,0.003976573438899678,-1.0,3.3500000000000014,1.966666666666697,-0.10000000000000853
114,Czech Republic,2014,12.7313941014598,10.4176588143164,14.4602979138839,57.65,62.75,77.8333333333333,82.6,4.05439024671507,4.13915857801189,4.35456978844084,4.41400968052693,0.044805695130699874,0.013792673957301105,0.005073461825700676,0.6499999999999986,0.0,0.16666666666660035,3.6666666666667
115,Czech Republic,2015,12.7575370870406,10.4203432074816,14.4695153685609,61.5,61.05,77.4333333333333,82.6666666666667,4.11903717481247,4.11169320055671,4.34941735110825,4.41481645749687,0.026142985580799305,0.002684393165200305,0.009217454676999637,3.8500000000000014,-1.7000000000000028,-0.4000000000000057,0.06666666666670551
116,Czech Republic,2016,12.7807399461316,10.4496508748391,14.4750858960181,63.0,64.9,76.1333333333333,82.6666666666667,4.14313472639153,4.17284762371004,4.33248618911375,4.41481645749687,0.023202859091000505,0.029307667357500122,0.005570527457200214,1.5,3.8500000000000085,-1.2999999999999972,0.0
117,Czech Republic,2017,12.8442357653802,10.468934477992,14.4826054831775,60.7,73.4,76.9,82.3333333333333,4.10594369806545,4.29592393562047,4.3425058765116,4.41077604795987,0.06349581924859926,0.019283603152899786,0.007519587159398711,-2.299999999999997,8.5,0.7666666666667084,-0.33333333333339965
118,Czech Republic,2018,12.8782391536086,10.4837414639131,14.4942817779686,60.6666666666667,75.9,78.1666666666667,82.3,4.10539439840869,4.32941668440158,4.35884329921823,4.41037110768302,0.034003388228400766,0.014806985921099525,0.011676294791101327,-0.03333333333330302,2.5,1.2666666666666941,-0.03333333333330302
119,Czech Republic,2019,12.9018967867067,10.4913278096744,14.5056105422722,58.1666666666667,77.4333333333333,77.3333333333333,82.0,4.06331245297437,4.34941735110825,4.3481250829982,4.40671924726425,0.023657633098100206,0.00758634576130035,0.01132876430359886,-2.5,1.5333333333332888,-0.8333333333333997,-0.29999999999999716
121,Denmark,2001,12.204423160878,9.51369177427578,13.8660480421767,95.0,15.8,87.65,72.6666666666667,4.55387689160054,2.76000994003292,4.47335161136724,4.28588277412098,-0.000557873436401124,0.015398025714439711,0.021960371969100834,0.0,0.5500000000000007,-0.3999999999999915,0.06666666666670551
122,Denmark,2002,12.2017579600226,9.51380215192277,13.8847029891548,94.0,19.05,87.3,79.8666666666667,4.54329478227,2.94706710157271,4.46935046284556,4.38035857757319,-0.002665200855398453,0.00011037764699040054,0.01865494697809922,-1.0,3.25,-0.3500000000000085,7.200000000000003
123,Denmark,2003,12.2208581892889,9.50533308390074,13.9028954707135,92.5,21.25,94.95,80.4666666666667,4.52720864451838,3.05635689537043,4.5533504372583,4.38784301999532,0.01910022926630006,-0.008469068022028736,0.01819248155869957,-1.5,2.1999999999999993,7.650000000000006,0.5999999999999943
124,Denmark,2004,12.2724058687027,9.50466874103387,13.9218946631352,92.5,20.95,92.55,79.9333333333333,4.52720864451838,3.04213864636815,4.52774903901951,4.3811929539253,0.05154767941379923,-0.0006643428668713369,0.018999192421700783,0.0,-0.3000000000000007,-2.4000000000000057,-0.5333333333334025
125,Denmark,2005,12.3600954600402,9.51900895194252,13.9430149033927,92.5,21.1,95.1666666666667,80.0666666666667,4.52720864451838,3.04927304048202,4.55562974042796,4.38285962097777,0.08768959133750087,0.01434021090865123,0.02112024025750081,0.0,0.15000000000000213,2.6166666666667027,0.13333333333341102
126,Denmark,2006,12.3996679145475,9.54926395509368,13.9706087441155,92.5,22.4,93.9,80.8,4.52720864451838,3.10906095886099,4.54223038621422,4.39197696552705,0.03957245450729907,0.0302550031511597,0.027593840722799357,0.0,1.2999999999999972,-1.2666666666666941,0.7333333333332916
127,Denmark,2007,12.4288405012796,9.56082927741982,13.9961811028511,92.5,23.5,93.8333333333333,85.5333333333334,4.52720864451838,3.15700042115011,4.54152015891164,4.44890616351343,0.029172586732100214,0.011565322326140048,0.02557235873559982,0.0,1.1000000000000014,-0.06666666666670551,4.733333333333405
128,Denmark,2008,12.4894046058868,9.57398399842697,14.0175930159916,92.5,27.414183335,95.4593210566667,88.6666666666667,4.52720864451838,3.31106051942818,4.5587001992192,4.48488402011359,0.06056410460720052,0.013154721007149206,0.021411913140500616,0.0,3.9141833350000006,1.6259877233333953,3.1333333333332973
129,Denmark,2009,12.446057765609,9.536876309301,14.0293678943159,94.5,27.924583335,95.29526947,88.6,4.5485998344997,3.3295074239845,4.55698017112803,4.48413185761104,-0.04334684027780078,-0.0371076891259694,0.011774878324299465,2.0,0.5104000000000006,-0.1640515866667016,-0.06666666666670551
130,Denmark,2010,12.5113857565484,9.52181160588993,14.0371871097737,91.5,28.95,90.3,89.1666666666667,4.51633897228148,3.365570204019,4.50313746042294,4.49050727766795,0.06532799093939978,-0.015064703411070468,0.00781921545780051,-3.0,1.025416664999998,-4.995269469999997,0.5666666666667055
131,Denmark,2011,12.5332170260474,9.53762611694683,14.0451898123885,91.5,31.35,91.0666666666667,89.2,4.51633897228148,3.44521426707893,4.51159183902853,4.49088103958596,0.021831269498999717,0.01581451105690057,0.008002702614799517,0.0,2.400000000000002,0.7666666666667084,0.03333333333330302
132,Denmark,2012,12.5263328122428,9.52723982071185,14.0549210821081,91.5,19.9,90.6333333333333,89.0333333333334,4.51633897228148,2.99071973173045,4.50682206297032,4.48901083144781,-0.006884213804600137,-0.010386296234980108,0.009731269719599922,0.0,-11.450000000000003,-0.4333333333334082,-0.16666666666660035
133,Denmark,2013,12.5078786832198,9.53442908005775,14.0653949780894,92.0,22.85,89.8333333333333,87.2666666666667,4.52178857704904,3.12895111734021,4.49795610168094,4.46896856480769,-0.0184541290229987,0.007189259345899757,0.010473895981299108,0.5,2.950000000000003,-0.7999999999999972,-1.7666666666667084
134,Denmark,2014,12.5102265515811,9.53937243597939,14.076557678272,91.85,19.9,89.7666666666667,89.2666666666667,4.52015681166114,2.99071973173045,4.49721371114944,4.49162814458896,0.002347868361299632,0.004943355921639636,0.01116270018260046,-0.15000000000000568,-2.950000000000003,-0.06666666666660603,2.0
135,Denmark,2015,12.5068165012008,9.55065829335419,14.0894952295735,93.0,20.7,92.3666666666667,86.0,4.53259949315326,3.03013370027132,4.52576616320082,4.45434729625351,-0.003410050380299623,0.01128585737479959,0.01293755130149954,1.1500000000000057,0.8000000000000007,2.6000000000000085,-3.266666666666694
136,Denmark,2016,12.5406030426437,9.57199407828077,14.1055851634356,93.5,20.9,88.6,86.0,4.53796143629464,3.03974915897077,4.48413185761104,4.45434729625351,0.03378654144289861,0.02133578492658117,0.016089933862101446,0.5,0.1999999999999993,-3.7666666666667084,0.0
137,Denmark,2017,12.5987758322997,9.58523729375759,14.1225772317024,80.0333333333333,46.1,88.4,85.6666666666667,4.3824432145591,3.8308129500026,4.4818719696436,4.45046379622711,0.058172789656000035,0.013243215476819614,0.016992068266798555,-13.466666666666697,25.200000000000003,-0.19999999999998863,-0.3333333333333002
138,Denmark,2018,12.6072568327247,9.58602865491121,14.1410352598929,84.1666666666667,49.5666666666667,87.2333333333334,85.6333333333333,4.43279896004731,3.903318564798,4.46858652086799,4.45007461544773,0.008481000425000218,0.0007913611536203291,0.018458028190501352,4.133333333333397,3.466666666666697,-1.1666666666666003,-0.03333333333340249
139,Denmark,2019,12.6502391011754,9.60018875604597,14.1598242634966,83.2666666666667,51.0333333333333,87.0666666666667,85.3333333333333,4.42204830902337,3.93247901399553,4.46667410873417,4.44656515581145,0.04298226845070019,0.014160101134759628,0.018789003603698617,-0.9000000000000057,1.4666666666666046,-0.16666666666669983,-0.29999999999999716
141,Estonia,2001,9.86034536356242,8.28077434022984,11.5394628139997,63.5,73.45,82.8,81.6666666666667,4.15103990589865,4.29660490261989,4.41642806139121,4.40264592187662,0.05099540709134054,0.0074611850835797355,0.02677008912509926,0.0,24.700000000000003,2.8499999999999943,0.0
142,Estonia,2002,9.92282064943021,8.28606133514349,11.5774682333449,63.5,67.2,86.0,88.3333333333333,4.15103990589865,4.2076732475291,4.45434729625351,4.48111753731811,0.06247528586779083,0.005286994913650034,0.03800541934520041,0.0,-6.25,3.200000000000003,6.6666666666666
143,Estonia,2003,9.98761137424837,8.3137461784379,11.6230046620012,63.0,69.35,85.35,88.0666666666667,4.14313472639153,4.23916614676084,4.44676044924045,4.47809410342012,0.06479072481815962,0.027684843294409234,0.04553642865630003,-0.5,2.1499999999999915,-0.6500000000000057,-0.26666666666659467
144,Estonia,2004,10.0325191511975,8.317489795767,11.6666457910867,63.0,69.65,83.55,88.0666666666667,4.14313472639153,4.24348270022581,4.4254452550414,4.47809410342012,0.044907776949129286,0.0037436173291016672,0.043641129085498775,0.0,0.30000000000001137,-1.7999999999999972,0.0
145,Estonia,2005,10.2222600538648,8.35531774899614,11.7187686881125,62.5,72.25,72.6333333333333,88.2666666666667,4.13516655674236,4.28013232699254,4.28542395328246,4.48036253539474,0.1897409026672996,0.037827953229138345,0.052122897025800086,-0.5,2.5999999999999943,-10.9166666666667,0.19999999999998863
146,Estonia,2006,10.300370955946,8.40612019512338,11.7842731617854,65.0,70.6,71.9666666666667,87.4666666666667,4.17438726989564,4.2570301444992,4.27620304885265,4.47125776840182,0.07811090208120142,0.05080244612724094,0.06550447367290069,2.5,-1.6500000000000057,-0.6666666666666003,-0.7999999999999972
147,Estonia,2007,10.412095014875,8.41309190787532,11.8496170099693,77.0,73.15,70.8666666666667,88.8666666666667,4.34380542185368,4.29251212746613,4.26080017723974,4.4871371190765,0.11172405892899917,0.006971712751939307,0.06534384818390038,12.0,2.5500000000000114,-1.0999999999999943,1.4000000000000057
148,Estonia,2008,10.4284595568212,8.4006742943379,11.894167632915,78.5,73.97915,72.6818286433333,85.3333333333333,4.36309862478836,4.30378329674652,4.28609140341142,4.44656515581145,0.016364541946201072,-0.012417613537419214,0.04455062294569956,1.5,0.8291499999999985,1.8151619766666016,-3.5333333333334025
149,Estonia,2009,10.3126068483563,8.22620581296244,11.9046642349242,77.5,74.41895,68.0211519033333,85.2666666666667,4.3502779363593,4.30971061370849,4.21981871420974,4.44578360047663,-0.11585270846490126,-0.17446848137545956,0.010496602009199663,-1.0,0.4397999999999911,-4.6606767399999995,-0.06666666666660603
150,Estonia,2010,10.3663864742029,8.20329460375342,11.914771455115,73.0,71.2,67.0666666666667,85.8333333333333,4.29045944114839,4.26549281841793,4.20568714955748,4.45240743143568,0.0537796258465999,-0.022911209209020456,0.010107220190800348,-4.5,-3.2189499999999924,-0.9544852366665992,0.566666666666606
151,Estonia,2011,10.4760413801243,8.29542505229544,11.9424062768224,73.0,66.45,71.8,85.8666666666667,4.29045944114839,4.19644978515925,4.27388447605418,4.45279570556209,0.10965490592140092,0.09213044854202046,0.027634821707399837,0.0,-4.75,4.733333333333292,0.03333333333340249
152,Estonia,2012,10.529800453721,8.29997504984469,11.9748461966268,72.5,58.95,70.6333333333333,85.7,4.28358656186063,4.07668962698338,4.25750217660614,4.45085282560373,0.053759073596699736,0.0045499975492493405,0.032439919804399864,-0.5,-7.5,-1.1666666666666998,-0.16666666666669983
153,Estonia,2013,10.5380694822388,8.30799113123536,12.0048011858002,74.5,67.95,70.4333333333333,85.6,4.31079912538551,4.21877214059715,4.2546666359539,4.4496852831477,0.008269028517799981,0.008016081390669783,0.029954989173401003,2.0,9.0,-0.20000000000000284,-0.10000000000000853
154,Estonia,2014,10.5577542120709,8.31786022574849,12.0305331984697,77.1,68.2,70.1333333333333,85.9333333333333,4.34510328056928,4.22244456484942,4.25039819219545,4.45357180183698,0.019684729832100345,0.009869094513129895,0.02573201266949887,2.5999999999999943,0.25,-0.29999999999999716,0.3333333333333002
155,Estonia,2015,10.5323341003275,8.3470318045037,12.0530434108287,79.0,66.9,72.6,86.0,4.36944785246702,4.20319896713418,4.28496492183075,4.45434729625351,-0.025420111743400753,0.029171578755210703,0.022510212359000192,1.9000000000000057,-1.2999999999999972,2.466666666666697,0.06666666666670551
156,Estonia,2016,10.5610027991268,8.3583222759217,12.0775482499704,79.5,68.4,72.8,86.0,4.37575702166029,4.22537282462851,4.28771595520264,4.45434729625351,0.028668698799300785,0.011290471418000436,0.02450483914170043,0.5,1.5,0.20000000000000284,0.0
157,Estonia,2017,10.6183183452856,8.39253452898286,12.1052821839101,78.4333333333333,78.9333333333333,73.2,85.6666666666667,4.36224900706521,4.36860361434174,4.29319542096727,4.45046379622711,0.05731554615879908,0.034212253061159714,0.02773393393970025,-1.0666666666667055,10.533333333333289,0.4000000000000057,-0.3333333333333002
158,Estonia,2018,10.6620673551387,8.38480521426538,12.1328556287295,80.0,77.7,71.8333333333333,85.6333333333333,4.38202663467388,4.3528552573736,4.27434862087569,4.45007461544773,0.04374900985309971,-0.0077293147174799515,0.027573444819399384,1.5666666666667055,-1.2333333333332916,-1.3666666666667027,-0.03333333333340249
159,Estonia,2019,10.7116661566767,8.39527105423091,12.165364204735,76.8666666666667,76.9333333333333,70.7,82.0,4.34207231916685,4.34293924596584,4.25844557290253,4.40671924726425,0.049598801538000004,0.010465839965529966,0.032508576005501055,-3.1333333333332973,-0.7666666666667084,-1.1333333333332973,-3.6333333333332973
161,Finland,2001,12.14343972425,9.43093753242257,13.6405166640488,94.0,41.8,78.95,66.0,4.54329478227,3.73289633953071,4.36881474070165,4.18965474202643,0.007222040449798683,0.013131082353099899,0.02490679057899925,1.0,23.199999999999996,0.04999999999999716,0.0
162,Finland,2002,12.1391821941049,9.44519933654164,13.6618615167581,95.0,41.8,84.8,73.2,4.55387689160054,3.73289633953071,4.44029554279786,4.29319542096727,-0.004257530145100219,0.01426180411906941,0.021344852709299644,1.0,0.0,5.849999999999994,7.200000000000003
163,Finland,2003,12.1581428494192,9.45049785965384,13.6838058108049,94.5,41.45,84.85,73.8,4.5485998344997,3.7244878815813,4.44088499168024,4.30135873160643,0.018960655314300467,0.0052985231122004706,0.02194429404680065,-0.5,-0.3499999999999943,0.04999999999999716,0.5999999999999943
164,Finland,2004,12.2041244208473,9.46280814658655,13.7073331881058,93.5,41.25,85.5,73.2666666666667,4.53796143629464,3.71965111278069,4.44851637594272,4.29410575330141,0.045981571428100665,0.012310286932709857,0.023527377300899488,-1.0,-0.20000000000000284,0.6500000000000057,-0.533333333333303
165,Finland,2005,12.2698471541814,9.47768076443237,13.7313029199471,93.5,40.15,74.3,73.4,4.53796143629464,3.69262244039277,4.30811095172371,4.29592393562047,0.06572273333410017,0.014872617845819391,0.02396973184129969,0.0,-1.1000000000000014,-11.200000000000003,0.13333333333331154
166,Finland,2006,12.2906446238234,9.4991316787745,13.7546358860993,93.5,43.15,77.8666666666667,74.1333333333333,4.53796143629464,3.76468241752944,4.35499796228596,4.30586527370832,0.02079746964199991,0.021450914342130645,0.02333296615219993,0.0,3.0,3.5666666666667055,0.7333333333332916
167,Finland,2007,12.3745622618246,9.52465189403829,13.7825619060442,93.0,43.3,76.9333333333333,78.8666666666667,4.53259949315326,3.76815263500844,4.34293924596584,4.36775866287618,0.08391763800119989,0.025520215263789225,0.027926019944901626,-0.5,0.14999999999999858,-0.9333333333334082,4.733333333333405
168,Finland,2008,12.4121848584773,9.54991136509949,13.8086088092314,93.0,46.69615,76.7008876233333,78.6666666666667,4.53259949315326,3.84366172016291,4.33991328097031,4.3652195163575,0.037622596652699514,0.025259471061200856,0.026046903187198822,0.0,3.3961500000000058,-0.23244570999999326,-0.20000000000000284
169,Finland,2009,12.3253931098483,9.51708370735394,13.8252119496364,94.5,46.43235,75.75817482,78.6,4.5485998344997,3.83799641457826,4.32754635698255,4.36437169943516,-0.08679174862900041,-0.03282765774554974,0.01660314040499955,1.5,-0.26380000000000337,-0.9427128033333076,-0.06666666666670551
170,Finland,2010,12.3598314182147,9.52047557038528,13.8426726809558,90.0,49.15,72.5666666666667,80.8333333333333,4.49980967033027,3.89487684659318,4.28450567957239,4.39238942170943,0.034438308366400605,0.003391863031339426,0.01746073131940129,-4.5,2.717649999999999,-3.191508153333288,2.233333333333306
171,Finland,2011,12.3782511380553,9.53700505391479,13.8617487120327,89.5,45.9,72.3666666666667,84.2,4.49423862528081,3.8264651170665,4.28174578821614,4.43319492124828,0.018419719840599313,0.016529483529510003,0.01907603107689937,-0.5,-3.25,-0.20000000000000284,3.3666666666667027
172,Finland,2012,12.3690396152679,9.54429172313275,13.8799386510195,91.0,35.3,72.8666666666667,84.0333333333333,4.51085950651685,3.56388296393925,4.28863128707433,4.43121354552576,-0.009211522787399673,0.00728666921795984,0.01818993898680077,1.5,-10.600000000000001,0.5,-0.16666666666669983
173,Finland,2013,12.3252777251581,9.53733318520019,13.8949330535314,92.0,39.55,73.2,85.6,4.52178857704904,3.67756569421366,4.29319542096727,4.4496852831477,-0.04376189010979914,-0.0069585379325598495,0.014994402511899096,1.0,4.25,0.3333333333333002,1.5666666666666913
174,Finland,2014,12.3224649924048,9.53681292440384,13.9086353542502,91.7,37.0,73.0,85.9333333333333,4.51852237926242,3.61091791264422,4.29045944114839,4.45357180183698,-0.0028127327533002955,-0.000520260796349703,0.01370230071879952,-0.29999999999999716,-2.549999999999997,-0.20000000000000284,0.3333333333333002
175,Finland,2015,12.338619080587,9.54036488881333,13.922217160867,89.5,35.0,75.7666666666667,86.0,4.49423862528081,3.55534806148941,4.32765844219039,4.45434729625351,0.016154088182199544,0.003551964409490793,0.013581806616800307,-2.200000000000003,-2.0,2.766666666666694,0.06666666666670551
176,Finland,2016,12.3634152792196,9.54998325591904,13.9400696888535,89.5,33.65,75.4333333333333,84.3333333333333,4.49423862528081,3.51601305609074,4.32324926397138,4.43477720005941,0.024796198632600408,0.00961836710570907,0.017852527986500277,0.0,-1.3500000000000014,-0.33333333333339965,-1.6666666666666998
177,Finland,2017,12.3948222610365,9.56230782586889,13.959793356566,87.7666666666667,47.9666666666667,76.2333333333333,84.0,4.47468177783416,3.87050632522521,4.33379881236063,4.43081679884331,0.03140698181690027,0.012324569949850428,0.01972366771249945,-1.7333333333333059,14.316666666666698,0.8000000000000114,-0.3333333333333002
178,Finland,2018,12.4052992021347,9.59166684556027,13.9806679211415,87.1666666666667,49.9666666666667,75.4666666666667,83.9666666666667,4.46782199483687,3.91135611644044,4.32369105766092,4.43041989469046,0.010476941098199077,0.02935901969138044,0.020874564575500187,-0.5999999999999943,2.0,-0.7666666666666089,-0.03333333333330302
179,Finland,2019,12.4234055351003,9.60942545155365,13.9999016808359,87.7666666666667,53.4666666666667,74.8333333333333,83.6666666666667,4.47468177783416,3.97905840676431,4.3152634185142,4.42684065046367,0.01810633296560127,0.01775860599337875,0.019233759694399666,0.5999999999999943,3.5,-0.6333333333333968,-0.29999999999999716
181,France,2001,14.5974230244326,11.6627008174799,16.2931058336471,68.0,26.4,77.5,59.3333333333333,4.21950770517611,3.27336401015227,4.3502779363593,4.08317126162398,0.026393837740700477,0.005904844273800336,0.021683780209801995,-0.5,2.599999999999998,0.5499999999999972,0.06666666666659893
182,France,2002,14.602727035115,11.6507560522149,16.3124859510453,68.5,26.45,76.35,59.8666666666667,4.22683374526818,3.27525615830431,4.33532803166464,4.09211986719999,0.005304010682399607,-0.011944765264999546,0.01938011739819956,0.5,0.05000000000000071,-1.1500000000000057,0.5333333333334025
183,France,2003,14.5782461826226,11.6593734405049,16.331550450714,68.5,28.5,78.5,60.4666666666667,4.22683374526818,3.34990408727461,4.36309862478836,4.10209224901293,-0.02448085249240073,0.00861738829000025,0.019064499668701274,0.0,2.0500000000000007,2.1500000000000057,0.5999999999999943
184,France,2004,14.5985433455378,11.6820258271729,16.3512910726356,66.5,29.4,78.2,66.6,4.19720194766181,3.38099467434464,4.35926964755127,4.19870457754634,0.020297162915200673,0.022652386667999735,0.0197406219215992,-2.0,0.8999999999999986,-0.29999999999999716,6.133333333333297
185,France,2005,14.6794955884029,11.6948074708279,16.3714532600601,69.5,27.85,70.1,66.7333333333333,4.24132675257075,3.32683296637329,4.24992279404054,4.20070457821301,0.08095224286510039,0.012781643654999897,0.020162187424499933,3.0,-1.5499999999999972,-8.100000000000009,0.13333333333331154
186,France,2006,14.7044775739295,11.6995361301146,16.3924170157198,70.5,28.9,76.7,60.8,4.25561270981822,3.36384159511839,4.33990170837321,4.10758978897212,0.02498198552659936,0.0047286592866999655,0.02096375565970021,1.0,1.0499999999999972,6.6000000000000085,-5.933333333333309
187,France,2007,14.7501431448437,11.7336142983396,16.4149738305488,72.5,29.9,74.7666666666667,63.8666666666667,4.28358656186063,3.39785848039664,4.31437215285805,4.15679757686865,0.045665570914199094,0.03407816822499932,0.02255681482899874,2.0,1.0,-1.9333333333333087,3.0666666666667055
188,France,2008,14.7588615363945,11.7482236518027,16.4361673539185,72.0,33.1912,75.1995307666667,70.3333333333333,4.27666611901606,3.50228478054681,4.32014499113136,4.25324584480796,0.008718391550800675,0.01460935346310066,0.021193523369699818,-0.5,3.2912000000000035,0.4328641000000033,6.4666666666665975
189,France,2009,14.726795783166,11.7353071483633,16.4511234240978,71.5,32.6734255,71.21795037,70.2666666666667,4.26969744969996,3.4865620716622,4.26574489858126,4.2522975279991,-0.03206575322849936,-0.012916503439400984,0.014956070179302117,-0.5,-0.5177745000000016,-3.9815803966667005,-0.06666666666660603
190,France,2010,14.7677892833797,11.747898283743,16.4666487460485,74.5,34.9,73.5666666666667,67.5,4.31079912538551,3.55248682920838,4.29819202459458,4.21212759787848,0.040993500213700074,0.012591135379700802,0.015525321950697446,3.0,2.226574499999998,2.3487162966667086,-2.766666666666694
191,France,2011,14.7960399847826,11.7665049969027,16.4823003376122,74.5,34.35,73.5666666666667,69.2,4.31079912538551,3.53660201866836,4.29819202459458,4.23700086262362,0.02825070140290009,0.018606713159700305,0.015651591563702993,0.0,-0.5499999999999972,0.0,1.7000000000000028
192,France,2012,14.8091633616621,11.773177518582,16.4971468246311,74.0,29.55,72.5333333333334,69.0333333333333,4.30406509320417,3.38608374385211,4.28404622631368,4.23458947973343,0.013123376879498494,0.006672521679298882,0.014846487018896681,-0.5,-4.800000000000001,-1.033333333333303,-0.16666666666669983
193,France,2013,14.7995560084637,11.7700403768928,16.5107862932789,75.0,29.3,71.8666666666667,72.2666666666667,4.31748811353631,3.37758751602302,4.27481255036673,4.28036298089738,-0.009607353198399338,-0.0031371416891996518,0.013639468647802744,1.0,-0.25,-0.6666666666666998,3.233333333333391
194,France,2014,14.8015558711508,11.7743720272773,16.5237201168279,74.95,27.0,69.2666666666667,74.2666666666667,4.31682122454861,3.29583686600433,4.23796378999702,4.30766221938502,0.0019998626871000624,0.004331650384500563,0.012933823548998191,-0.04999999999999716,-2.3000000000000007,-2.6000000000000085,2.0
195,France,2015,14.8199380749853,11.7840821088742,16.5362660360731,75.5,25.0,67.0666666666667,74.3333333333333,4.32413265625498,3.2188758248682,4.20568714955748,4.30855948279201,0.018382203834500288,0.009710081596900011,0.012545919245201986,0.5499999999999972,-2.0,-2.1999999999999886,0.06666666666660603
196,France,2016,14.832827917757,11.7991653252691,16.5492243293896,74.5,25.1,67.0,74.3333333333333,4.31079912538551,3.22286784613774,4.20469261939097,4.30855948279201,0.012889842771699023,0.015083216394899068,0.01295829331649756,-1.0,0.10000000000000142,-0.06666666666670551,0.0
197,France,2017,14.8697586484095,11.8050021237032,16.5634819601713,75.8,35.5333333333333,67.9,74.0,4.32809829264833,3.57047122306363,4.21803603456465,4.30406509320417,0.03693073065250019,0.005836798434101453,0.014257630781699504,1.2999999999999972,10.433333333333302,0.9000000000000057,-0.3333333333333002
198,France,2018,14.8809592122839,11.8152563632626,16.5782054143682,73.9333333333333,36.9333333333333,68.9333333333333,75.6333333333333,4.30316378624816,3.60911448564507,4.23313985396616,4.32589710311769,0.01120056387440016,0.010254239559399636,0.014723454196900576,-1.8666666666667027,1.3999999999999986,1.0333333333332888,1.6333333333332973
199,France,2019,14.89628409467,11.8400606343747,16.5939133009455,72.1666666666667,39.0666666666667,68.5,75.3333333333333,4.27897825877444,3.6652695884748,4.22683374526818,4.32192271060418,0.015324882386099858,0.024804271112099485,0.01570788657729949,-1.7666666666665947,2.133333333333397,-0.4333333333332945,-0.29999999999999716
201,Germany,2001,14.9393408496363,12.2339491992996,16.5280178775518,85.0,39.2,79.7,72.6666666666667,4.44265125649032,3.66867674679642,4.37826958579617,4.28588277412098,0.01346344266629984,-0.006743004339499592,0.018928319095198987,0.5,5.900000000000006,0.6500000000000057,6.6666666666667
202,Germany,2002,14.9357939886051,12.2244636146313,16.5421799517321,83.0,44.9,79.0,73.2,4.4188406077966,3.80443779474821,4.36944785246702,4.29319542096727,-0.003546861031200166,-0.009485584668299296,0.014162074180298134,-2.0,5.699999999999996,-0.7000000000000028,0.533333333333303
203,Germany,2003,14.9599128003824,12.2126040197425,16.5547659243999,82.0,42.85,78.3,73.8,4.40671924726425,3.75770564504379,4.36054760299676,4.30135873160643,0.024118811777299243,-0.011859594888800729,0.01258597266780015,-1.0,-2.049999999999997,-0.7000000000000028,0.5999999999999943
204,Germany,2004,14.9883168686551,12.2182346950422,16.5665974455687,81.5,42.9,78.55,73.2666666666667,4.40060302024682,3.75887182593397,4.36373536470163,4.29410575330141,0.02840406827269959,0.005630675299700627,0.011831521168801373,-0.5,0.04999999999999716,0.25,-0.533333333333303
205,Germany,2005,15.0368909178081,12.2123125431231,16.5781068305187,83.5,43.5,68.9333333333333,73.4,4.42484663185681,3.77276093809464,4.23313985396616,4.29592393562047,0.04857404915300023,-0.005922151919101282,0.011509384949999202,2.0,0.6000000000000014,-9.616666666666703,0.13333333333331154
206,Germany,2006,15.0597550614257,12.2358413030486,16.5922306311993,86.0,46.25,73.5333333333333,74.1333333333333,4.45434729625351,3.83406146395843,4.29773881815129,4.30586527370832,0.022864143617599808,0.023528759925500964,0.014123800680600596,2.5,2.75,4.6000000000000085,0.7333333333332916
207,Germany,2007,15.1144476186336,12.2547720022003,16.6065529194544,86.0,47.55,71.5333333333334,75.5333333333333,4.45434729625351,3.8617817889914,4.27016354152849,4.3245740599258,0.05469255720790045,0.018930699151699315,0.014322288255101512,0.0,1.2999999999999972,-1.9999999999999005,1.4000000000000057
208,Germany,2008,15.1374345838026,12.2657690156894,16.6202287780749,85.0,46.21935,72.5603561766667,75.3333333333333,4.44265125649032,3.83339854157123,4.28441871451406,4.32192271060418,0.02298696516900023,0.010997013489101093,0.01367585862049836,-1.0,-1.3306499999999986,1.0270228433332989,-0.20000000000000284
